SID,SEASON,BASIN,ISO_TIME,USA_LAT,USA_LON,USA_WIND,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW
1999236N22292,1999,NA,1999-09-01T18:00:00Z,35.5,-73.8,50,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-01T21:00:00Z,35.5,-73.8,50,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-02T00:00:00Z,35.4,-73.7,50,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-02T03:00:00Z,35.3,-73.6,48,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-02T06:00:00Z,35.2,-73.6,45,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-02T09:00:00Z,35.2,-73.6,45,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-02T12:00:00Z,35.1,-73.7,45,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-02T15:00:00Z,35,-73.8,45,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-02T18:00:00Z,34.8,-73.9,45,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-02T21:00:00Z,34.5,-74,45,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-03T00:00:00Z,34.2,-74,45,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-03T03:00:00Z,33.9,-74.1,45,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-03T06:00:00Z,33.6,-74.1,45,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-03T09:00:00Z,33.4,-74,45,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-03T12:00:00Z,33.2,-73.9,45,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-03T15:00:00Z,33.1,-73.8,48,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-03T18:00:00Z,33,-73.8,50,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-03T21:00:00Z,33,-73.9,50,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-04T00:00:00Z,33.1,-74,50,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-04T03:00:00Z,33.2,-74.2,53,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-04T06:00:00Z,33.3,-74.5,55,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-04T09:00:00Z,33.6,-74.9,55,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-04T12:00:00Z,33.9,-75.3,55,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-04T15:00:00Z,34.2,-75.6,58,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-04T18:00:00Z,34.5,-76,60,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-04T21:00:00Z,34.8,-76.5,60,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-05T00:00:00Z,35,-76.8,50,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-05T03:00:00Z,35.2,-77.2,43,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-05T06:00:00Z,35.5,-77.7,35,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-05T09:00:00Z,35.8,-78.3,33,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-05T12:00:00Z,36.1,-78.8,30,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-05T15:00:00Z,36.2,-79.1,28,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-05T18:00:00Z,36.2,-79.4,25,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-05T21:00:00Z,36.2,-79.7,25,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-06T00:00:00Z,36.2,-79.9,25,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-06T03:00:00Z,36.3,-80.1,23,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-06T06:00:00Z,36.4,-80.1,20,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-06T09:00:00Z,36.7,-80,20,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-06T12:00:00Z,37,-79.9,20,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-06T15:00:00Z,37.3,-79.8,20,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-06T18:00:00Z,37.7,-79.5,20,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-06T21:00:00Z,38,-79.1,20,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-07T00:00:00Z,38.5,-78.5,20,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-07T03:00:00Z,39.6,-77.6,20,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-07T06:00:00Z,40.8,-77,20,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-07T09:00:00Z,41.9,-77.2,20,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-07T12:00:00Z,42.7,-77.7,20,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-07T15:00:00Z,43.2,-77.8,20,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-07T18:00:00Z,43.5,-77.7,20,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-07T21:00:00Z,43.5,-77.2,20,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-08T00:00:00Z,43.5,-76.5,20,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-08T03:00:00Z,43.7,-76.1,20,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-08T06:00:00Z,44,-75.8,20,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-08T09:00:00Z,44.4,-75.2,20,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-08T12:00:00Z,44.9,-74.8,20,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-08T15:00:00Z,45.2,-75,20,NA,NA,NA,NA
1999236N22292,1999,NA,1999-09-08T18:00:00Z,45.5,-75.6,20,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-07T18:00:00Z,14.6,-45.6,25,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-07T21:00:00Z,14.8,-46.3,28,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-08T00:00:00Z,15,-46.9,30,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-08T03:00:00Z,15.1,-47.5,33,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-08T06:00:00Z,15.3,-48.2,35,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-08T09:00:00Z,15.5,-48.9,38,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-08T12:00:00Z,15.8,-49.6,40,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-08T15:00:00Z,16.1,-50.3,43,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-08T18:00:00Z,16.3,-51.1,45,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-08T21:00:00Z,16.5,-51.9,45,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-09T00:00:00Z,16.7,-52.6,45,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-09T03:00:00Z,16.9,-53.3,45,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-09T06:00:00Z,17.1,-53.9,45,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-09T09:00:00Z,17.2,-54.5,48,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-09T12:00:00Z,17.3,-55.1,50,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-09T15:00:00Z,17.6,-55.7,55,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-09T18:00:00Z,17.9,-56.3,60,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-09T21:00:00Z,18.1,-56.8,60,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-10T00:00:00Z,18.3,-57.2,60,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-10T03:00:00Z,18.4,-57.7,60,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-10T06:00:00Z,18.6,-58.2,60,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-10T09:00:00Z,18.9,-58.5,65,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-10T12:00:00Z,19.3,-58.8,70,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-10T15:00:00Z,19.8,-59.2,70,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-10T18:00:00Z,20.2,-59.6,70,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-10T21:00:00Z,20.5,-60,75,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-11T00:00:00Z,20.8,-60.4,80,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-11T03:00:00Z,21.1,-60.7,88,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-11T06:00:00Z,21.4,-61.1,95,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-11T09:00:00Z,21.6,-61.5,95,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-11T12:00:00Z,21.9,-62,95,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-11T15:00:00Z,22.2,-62.5,93,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-11T18:00:00Z,22.5,-63,90,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-11T21:00:00Z,22.6,-63.5,88,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-12T00:00:00Z,22.7,-64.1,85,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-12T03:00:00Z,22.7,-64.7,90,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-12T06:00:00Z,22.8,-65.2,95,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-12T09:00:00Z,22.9,-65.7,100,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-12T12:00:00Z,23,-66.2,105,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-12T15:00:00Z,23.1,-66.8,110,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-12T18:00:00Z,23.2,-67.4,115,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-12T21:00:00Z,23.3,-68,120,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-13T00:00:00Z,23.4,-68.7,125,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-13T03:00:00Z,23.5,-69.3,130,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-13T06:00:00Z,23.6,-70,135,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-13T09:00:00Z,23.7,-70.7,135,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-13T12:00:00Z,23.9,-71.4,135,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-13T15:00:00Z,24,-72.2,130,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-13T18:00:00Z,24.1,-72.9,125,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-13T21:00:00Z,24.3,-73.5,120,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-14T00:00:00Z,24.5,-74,115,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-14T03:00:00Z,24.7,-74.7,110,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-14T06:00:00Z,24.9,-75.3,105,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-14T09:00:00Z,25.1,-75.8,105,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-14T12:00:00Z,25.4,-76.3,105,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-14T15:00:00Z,25.7,-76.7,108,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-14T18:00:00Z,26.1,-77,110,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-14T19:00:00Z,26.3,-77.1,110,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-14T21:00:00Z,26.6,-77.3,112,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-15T00:00:00Z,27.1,-77.7,115,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-15T03:00:00Z,27.6,-78.1,113,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-15T06:00:00Z,28.2,-78.5,110,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-15T09:00:00Z,28.7,-78.7,105,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-15T12:00:00Z,29.3,-78.9,100,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-15T15:00:00Z,29.9,-79.1,98,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-15T18:00:00Z,30.6,-79.1,95,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-15T21:00:00Z,31.3,-79,93,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-16T00:00:00Z,32.1,-78.7,90,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-16T03:00:00Z,33,-78.3,90,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-16T06:00:00Z,33.7,-78,90,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-16T06:30:00Z,33.8,-78,90,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-16T09:00:00Z,34.5,-77.6,81,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-16T12:00:00Z,35.7,-76.8,70,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-16T15:00:00Z,36.8,-76.1,65,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-16T18:00:00Z,38,-75.3,60,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-16T21:00:00Z,39.4,-74.4,55,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-17T00:00:00Z,40.6,-73.5,50,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-17T03:00:00Z,41.5,-72.8,50,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-17T06:00:00Z,42.1,-72.1,50,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-17T09:00:00Z,42.7,-71.4,48,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-17T12:00:00Z,43.3,-70.6,45,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-17T15:00:00Z,43.8,-69.8,45,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-17T18:00:00Z,44.2,-68.9,45,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-17T21:00:00Z,44.5,-68.1,43,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-18T00:00:00Z,44.8,-67.3,40,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-18T03:00:00Z,45.1,-66.5,38,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-18T06:00:00Z,45.4,-65.5,35,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-18T09:00:00Z,46,-64.4,35,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-18T12:00:00Z,46.6,-63,35,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-18T15:00:00Z,47.2,-61.2,35,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-18T18:00:00Z,47.7,-59.3,35,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-18T21:00:00Z,47.9,-57.8,35,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-19T00:00:00Z,48,-56.3,35,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-19T03:00:00Z,48.2,-54.5,35,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-19T06:00:00Z,48.5,-52.5,35,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-19T09:00:00Z,49,-50.3,38,NA,NA,NA,NA
1999251N15314,1999,NA,1999-09-19T12:00:00Z,49.5,-48,40,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-11T12:00:00Z,12.6,-24.2,30,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-11T15:00:00Z,12.7,-25.1,30,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-11T18:00:00Z,12.9,-26.1,30,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-11T21:00:00Z,13.1,-27.1,30,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-12T00:00:00Z,13.3,-28,30,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-12T03:00:00Z,13.5,-28.9,30,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-12T06:00:00Z,13.8,-29.8,30,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-12T09:00:00Z,14,-30.8,33,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-12T12:00:00Z,14.2,-31.9,35,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-12T15:00:00Z,14.5,-32.9,40,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-12T18:00:00Z,14.8,-33.8,45,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-12T21:00:00Z,15,-34.7,50,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-13T00:00:00Z,15.1,-35.6,55,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-13T03:00:00Z,15.2,-36.4,58,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-13T06:00:00Z,15.4,-37.3,60,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-13T09:00:00Z,15.7,-38.3,63,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-13T12:00:00Z,15.9,-39.2,65,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-13T15:00:00Z,16,-40,68,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-13T18:00:00Z,16.1,-40.8,70,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-13T21:00:00Z,16.2,-41.5,73,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-14T00:00:00Z,16.3,-42.2,75,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-14T03:00:00Z,16.4,-42.9,80,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-14T06:00:00Z,16.6,-43.5,85,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-14T09:00:00Z,16.7,-44.1,88,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-14T12:00:00Z,16.8,-44.6,90,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-14T15:00:00Z,17,-45.2,93,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-14T18:00:00Z,17.1,-45.8,95,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-14T21:00:00Z,17.2,-46.4,98,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-15T00:00:00Z,17.2,-46.9,100,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-15T03:00:00Z,17.3,-47.4,105,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-15T06:00:00Z,17.4,-47.9,110,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-15T09:00:00Z,17.4,-48.4,113,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-15T12:00:00Z,17.5,-48.9,115,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-15T15:00:00Z,17.6,-49.5,120,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-15T18:00:00Z,17.7,-50,125,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-15T21:00:00Z,17.7,-50.4,128,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-16T00:00:00Z,17.8,-50.8,130,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-16T03:00:00Z,17.9,-51.2,130,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-16T06:00:00Z,18,-51.7,130,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-16T09:00:00Z,18.1,-52.2,128,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-16T12:00:00Z,18.2,-52.6,125,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-16T15:00:00Z,18.4,-53,123,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-16T18:00:00Z,18.6,-53.4,120,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-16T21:00:00Z,18.8,-53.8,118,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-17T00:00:00Z,19,-54.2,115,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-17T03:00:00Z,19.2,-54.6,120,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-17T06:00:00Z,19.4,-55,125,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-17T09:00:00Z,19.6,-55.4,125,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-17T12:00:00Z,19.9,-55.7,125,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-17T15:00:00Z,20.1,-56,120,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-17T18:00:00Z,20.4,-56.3,115,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-17T21:00:00Z,20.6,-56.6,113,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-18T00:00:00Z,20.9,-56.8,110,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-18T03:00:00Z,21.2,-57,108,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-18T06:00:00Z,21.6,-57.1,105,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-18T09:00:00Z,21.9,-57.2,105,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-18T12:00:00Z,22.2,-57.4,105,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-18T15:00:00Z,22.5,-57.6,105,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-18T18:00:00Z,22.8,-57.8,105,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-18T21:00:00Z,23.1,-57.9,108,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-19T00:00:00Z,23.4,-58.1,110,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-19T03:00:00Z,23.8,-58.4,113,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-19T06:00:00Z,24.1,-58.7,115,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-19T09:00:00Z,24.4,-58.9,115,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-19T12:00:00Z,24.7,-59.2,115,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-19T15:00:00Z,25.1,-59.6,115,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-19T18:00:00Z,25.5,-60,115,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-19T21:00:00Z,25.9,-60.4,115,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-20T00:00:00Z,26.2,-60.7,115,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-20T03:00:00Z,26.5,-61,113,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-20T06:00:00Z,26.8,-61.4,110,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-20T09:00:00Z,27.2,-61.9,108,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-20T12:00:00Z,27.6,-62.4,105,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-20T15:00:00Z,27.9,-62.6,103,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-20T18:00:00Z,28.3,-62.7,100,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-20T21:00:00Z,28.7,-62.8,98,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-21T00:00:00Z,29.2,-62.9,95,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-21T03:00:00Z,29.6,-62.9,93,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-21T06:00:00Z,30.1,-62.8,90,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-21T09:00:00Z,30.7,-62.7,88,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-21T12:00:00Z,31.3,-62.6,85,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-21T15:00:00Z,32,-62.4,83,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-21T18:00:00Z,32.7,-62.1,80,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-21T21:00:00Z,33.5,-61.7,78,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-22T00:00:00Z,34.3,-61.2,75,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-22T03:00:00Z,35.2,-60.8,75,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-22T06:00:00Z,36.2,-60.4,75,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-22T09:00:00Z,37.1,-59.9,73,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-22T12:00:00Z,38.1,-59.4,70,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-22T15:00:00Z,39.2,-58.7,68,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-22T18:00:00Z,40.3,-57.9,65,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-22T21:00:00Z,41.2,-56.7,63,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-23T00:00:00Z,42.2,-55.6,60,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-23T03:00:00Z,43.4,-55.1,60,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-23T06:00:00Z,44.6,-54.5,60,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-23T09:00:00Z,45.7,-53.4,60,NA,NA,NA,NA
1999255N13336,1999,NA,1999-09-23T12:00:00Z,46.6,-51.9,60,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-17T18:00:00Z,9.8,-50.8,25,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-17T21:00:00Z,10,-51.3,28,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-18T00:00:00Z,10.3,-51.8,30,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-18T03:00:00Z,10.6,-52.3,33,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-18T06:00:00Z,10.9,-52.8,35,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-18T09:00:00Z,11.2,-53.3,38,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-18T12:00:00Z,11.5,-53.9,40,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-18T15:00:00Z,11.8,-54.5,40,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-18T18:00:00Z,12.2,-55.1,40,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-18T21:00:00Z,12.6,-55.6,43,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-19T00:00:00Z,12.9,-56.1,45,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-19T03:00:00Z,13.2,-56.6,50,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-19T06:00:00Z,13.5,-57.1,55,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-19T09:00:00Z,13.8,-57.6,58,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-19T12:00:00Z,14.1,-58.1,60,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-19T15:00:00Z,14.5,-58.5,63,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-19T18:00:00Z,14.9,-58.9,65,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-19T21:00:00Z,15.3,-59.2,68,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-20T00:00:00Z,15.7,-59.5,70,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-20T03:00:00Z,16,-59.8,75,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-20T06:00:00Z,16.3,-60.2,80,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-20T09:00:00Z,16.6,-60.6,83,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-20T12:00:00Z,16.8,-61.1,85,NA,NA,NA,NA
1999291N10309,1999,NA,1999-10-20T15:00:00Z,17,-61.6,81,NA,NA,NA,NA
